,country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,data_quality
92,Israel,18.66176470588235,80.25970588235293,15.195,8.125588235294117,7.788823529411765,3.6841176470588235,2.685,2.091470588235294,1.7505882352941178,2.401818181818182,2.731818181818182,3.840588235294118,13.508484848484848,10.642424242424243,19.26787878787879,3.1476470588235292,2.3575757575757574,1.9290909090909092,1.8102941176470588,1.323939393939394,1.2021212121212121,1.740909090909091,1.3427272727272728,11.627058823529412,2.49,3.1233333333333335,10.403529411764705,1.646774193548387,59.855555555555554,4.9259375,1.341,26.562399999999997,2.019117647058824,40717.350909090914,40297.190606060605,259.1923529411765,0.09275862068965517,27.763529411764708,70.70666666666666,19.75130434782609,12.384705882352941,882.7170588235294,9250.007391304347,89.0485294117647,57.12735294117647,117.23323529411765,132.26848484848483,1017.7477419354839,839.7996875,1621.1009375,1381.998125,7104.060967741936,6162.380666666666,2511.749090909091,3.479393939393939,0.4411764705882353
93,Italy,15.011828571428572,57.100342857142856,8.403779069767442,4.511395348837209,4.027176470588235,1.5070454545454546,2.2551176470588237,1.0895977011494253,1.1933532934131736,1.63644578313253,2.004329268292683,2.9782317073170734,13.145093167701864,9.119753086419754,14.933435582822087,1.907116564417178,1.7643373493975902,1.9403086419753086,2.489466666666667,1.328695652173913,1.449937106918239,1.1455,0.47508982035928143,5.55112426035503,1.4909036144578314,2.054472049689441,5.968132530120482,1.543265306122449,37.35967741935484,5.647062937062937,1.580935251798561,28.987177419354836,2.1351999999999998,24488.32125874126,25318.706496350365,182.19506329113923,0.17432835820895523,29.02598765432099,49.1,21.096666666666668,8.946011904761905,416.3779054054054,8806.567281553398,75.4740251572327,36.045870967741934,86.41225,108.39,582.0267500000001,459.2867889908257,1030.6867619047619,754.5411504424778,2918.1595145631068,1858.136213592233,1493.185894039735,1.8103521126760562,0.1935483870967742
94,Ivory Coast,3.21,32.13,8.84,0.96,2.41,2.46,0.76,0.63,1.75,0.56,1.1,2.03,12.32,8.33,6.0,2.68,0.88,1.71,1.78,1.04,1.11,0.56,0.72,6.02,0.87,1.19,1.16,0.44,40.16,0.8,1.61,5.22,1.09,28915.64,25702.79,131.53,0.15,55.88,57.03,14.06,8.03,117.04,2710.84,60.81,42.17,67.63,88.35,568.94,227.99,1269.08,835.34,1579.65,1499.33,131.96,10.93,0.5
95,Jamaica,5.11875,38.31625,5.5425,2.23125,2.9225,2.815,0.97,0.775,2.47125,2.3525,0.9175,2.32875,13.13625,4.67,6.18,4.0125,2.4125,2.4487500000000004,2.09875,2.26375,2.1625,1.64,0.99,10.31125,2.03625,2.4925,8.28125,0.9899999999999999,27.7725,1.11125,2.1814285714285715,9.234285714285715,1.21,28630.760000000002,27665.488749999997,92.605,0.06375,36.7675,50.092,14.726666666666667,7.5925,150.315,2427.9525,25.3425,21.166249999999998,50.49875,59.7025,320.18333333333334,255.91,861.25,611.725,1697.2733333333333,5582.193333333333,683.8425,7.19625,0.125
96,Japan,6.329315068493151,31.406438356164383,5.285915492957747,3.1973611111111113,3.850571428571429,2.8934285714285712,1.0638028169014084,0.8347887323943662,1.4046666666666665,1.5475342465753426,3.9804109589041095,1.7713513513513515,13.2571875,6.23,17.89546875,5.575522388059701,2.7392424242424243,4.912222222222223,4.7321875,3.113692307692308,2.3355223880597014,1.271,0.8855072463768117,8.637301587301588,2.0168181818181816,2.7808196721311473,4.096666666666667,1.8259183673469388,73.86945945945946,4.349428571428571,2.5510344827586207,22.57037037037037,1.1758333333333333,21017.885789473683,17131.359152542373,168.64724637681158,0.319672131147541,35.14222222222222,59.95775510204082,20.333548387096776,12.394142857142858,311.360350877193,12093.179636363637,42.76149253731343,30.362424242424243,59.56046153846154,91.7867741935484,568.2769999999999,429.8520408163265,1110.5975,818.5104166666666,8040.8468,5075.3748000000005,2329.926590909091,1.5284210526315791,0.09333333333333334
97,Jersey,27.68,104.55,8.61,6.15,6.15,4.03,2.28,1.64,1.6,2.08,3.64,4.57,8.82,9.05,13.1,4.08,2.78,4.31,3.9,2.38,1.57,1.27,1.07,10.95,3.54,3.19,12.78,2.71,63.96,4.92,3.76,5.8,1.79,28659.0,28700.0,224.76,0.62,58.96,75.03,16.48,15.99,1952.63,18269.6,94.89,51.61,101.7,115.09,1665.23,1624.63,3128.81,2967.38,8408.28,9537.22,2893.88,2.76,1.0
98,Jordan,5.7700000000000005,25.98428571428571,5.99125,6.578333333333333,6.638333333333333,2.0025,0.55375,0.35375,1.42375,0.50875,1.54625,1.81125,8.565,4.37125,8.94625,1.7075,1.48625,1.37375,0.69875,0.83875,0.715,0.6042857142857143,0.53,18.446666666666665,5.42,6.264,3.24875,0.65,40.17666666666667,0.72875,0.6725,8.661428571428571,1.1575,25125.375714285714,24417.524285714284,84.27142857142857,0.0375,36.17125,39.551249999999996,21.3075,10.998000000000001,85.4425,3705.97,36.1825,46.16,77.56333333333333,60.433749999999996,216.10666666666665,184.3033333333333,388.86571428571426,293.7957142857143,672.5020000000001,501.71,584.385,7.293333333333333,0.2222222222222222
99,Kazakhstan,5.5633333333333335,21.934285714285714,4.59,0.9540000000000001,1.3471428571428572,1.4742857142857144,0.5893333333333334,0.35428571428571426,0.7266666666666667,0.286,0.8521428571428571,1.09,6.2907142857142855,3.2800000000000002,5.283333333333333,1.166153846153846,1.333076923076923,1.4715384615384615,1.3814285714285715,0.4533333333333333,0.3435714285714285,0.6891666666666666,0.41733333333333333,4.706,0.7253333333333333,1.2514285714285713,1.3376923076923077,0.18733333333333332,11.596666666666668,0.93,0.466,3.2075,0.39875,16261.918461538462,22015.02571428571,45.11333333333334,0.030833333333333334,10.291333333333334,29.549999999999997,9.783333333333333,3.8084615384615383,133.4953846153846,6736.10375,53.04615384615385,34.886153846153846,65.86076923076922,81.43307692307692,217.18923076923076,149.68384615384616,450.96153846153845,306.23846153846154,762.4376923076924,557.9376923076923,313.6485714285714,14.642142857142858,0.1875
100,Kenya,3.027857142857143,26.325714285714287,5.484999999999999,2.1353846153846154,2.3425,1.7084615384615385,0.5292857142857142,0.37166666666666665,0.6121428571428572,0.4471428571428571,1.0771428571428572,1.4735714285714285,11.298,5.2153846153846155,4.23,1.5350000000000001,1.0792307692307692,1.5792307692307692,0.8776923076923077,0.6864285714285714,0.7964285714285715,0.6472727272727273,0.5942857142857143,7.523076923076923,1.78,2.3866666666666667,1.8891666666666669,0.7749999999999999,29.724,1.9875,1.0855555555555556,3.15,1.0446153846153847,12909.362222222222,13637.263333333332,24.223636363636363,0.02923076923076923,37.043846153846154,28.89,9.780000000000001,6.076363636363635,151.85555555555555,6323.889999999999,13.712307692307691,22.016363636363636,28.110833333333332,32.356153846153845,143.0909090909091,103.8690909090909,401.961,241.70777777777778,1477.4399999999998,802.2666666666665,369.65125,12.368181818181819,0.07142857142857142
101,Kosovo (Disputed Territory),3.582,16.752000000000002,4.214,1.538,1.7280000000000002,1.008,1.03,0.642,1.33625,0.43125,1.192,1.46,5.914285714285714,3.7700000000000005,7.7299999999999995,1.014,1.246,1.1320000000000001,1.076,0.8357142857142856,0.78,0.6839999999999999,0.6575,2.85,1.0275,1.28,3.1000000000000005,0.5433333333333333,14.094999999999999,1.58,0.7225,5.4025,1.5,15279.307499999999,17966.355,67.87142857142858,0.096,20.291428571428572,19.362000000000002,10.99,3.82,91.47,1919.7925,29.7375,28.3175,54.475,45.1125,266.995,180.13000000000002,453.94500000000005,292.794,1305.0225,701.4975,390.365,5.595,0.125
102,Kuwait,5.705,40.725,6.029999999999999,2.4050000000000002,2.73,4.135,0.59,0.38,1.405,0.7050000000000001,1.79,1.88,4.17,3.9000000000000004,9.985,1.925,1.665,1.58,1.1099999999999999,0.815,0.825,1.995,0.5800000000000001,4.234999999999999,2.245,2.27,2.685,1.06,44.795,3.665,2.525,14.66,0.315,21013.875,15410.18,41.54,0.16,24.615000000000002,124.6,40.18,12.625,248.74,5190.605,51.62,51.285,95.025,75.25999999999999,757.88,538.425,1926.915,1245.315,7057.23,3095.07,2458.185,5.585,0.5
103,Kyrgyzstan,4.736666666666667,19.733333333333334,3.9,1.42,1.8166666666666667,1.5866666666666667,0.5833333333333334,0.3433333333333333,0.7466666666666666,0.3666666666666667,1.17,1.5566666666666666,6.63,4.579999999999999,6.25,0.9033333333333333,1.5133333333333334,1.7699999999999998,1.3866666666666667,0.4766666666666666,0.3566666666666667,0.33,0.4166666666666667,5.133333333333334,0.9700000000000001,1.5666666666666667,1.3800000000000001,0.18000000000000002,5.92,0.63,0.19333333333333336,2.37,0.73,17564.63666666667,19932.896666666667,34.74666666666667,0.03666666666666667,13.316666666666668,28.325000000000003,7.995,3.1566666666666663,138.64333333333332,9058.61,20.923333333333332,30.586666666666662,47.50666666666667,52.44,303.56,161.325,615.37,339.455,763.005,699.06,252.22000000000003,17.33666666666667,0.3333333333333333
104,Laos,2.35,22.035,5.0,1.015,2.125,2.05,0.7350000000000001,0.45,2.785,1.5150000000000001,1.78,1.965,20.94,3.8200000000000003,11.33,4.865,1.85,2.665,3.09,1.935,1.665,1.74,0.665,17.0,1.04,1.68,1.845,0.68,5.94,2.5,1.49,5.0,1.1400000000000001,59448.31,34793.115000000005,95.0,0.1,102.02,34.22,22.99,5.0,,4490.81,93.14,50.63,124.25,44.78,559.01,228.82,1047.7,626.355,2493.1,297.7,312.04,10.12,0.0
105,Latvia,7.463333333333334,34.668,5.589333333333333,2.3,2.1106666666666665,2.130666666666667,1.026,1.2906666666666666,1.0086666666666668,1.0569230769230769,2.066923076923077,1.9306666666666668,7.933333333333334,5.574666666666667,7.962,1.034,1.3007142857142857,1.6171428571428572,2.2857142857142856,0.5807142857142857,0.6046153846153847,1.212,0.6906666666666667,6.621333333333334,1.1606666666666667,1.5646153846153845,4.582666666666667,0.8336363636363636,39.23714285714285,1.6624999999999999,0.6533333333333333,8.914,1.6686666666666667,18449.134615384617,19576.12,227.40733333333336,0.0911111111111111,15.980666666666668,35.663,18.505714285714284,6.529333333333333,249.71384615384616,14057.546666666667,56.26428571428572,36.61076923076923,66.60266666666666,92.852,270.35166666666663,209.365,424.625,354.2633333333333,1028.1325,810.6290909090909,899.0066666666667,2.5292857142857144,0.13333333333333333
106,Lebanon,10.0,42.5,7.683333333333334,3.3183333333333334,4.47,2.111666666666667,1.3083333333333333,0.47833333333333333,2.5933333333333333,0.6016666666666667,1.5250000000000001,2.38,9.106666666666667,8.173333333333334,20.226666666666667,1.6533333333333333,1.1133333333333335,1.3283333333333334,1.4183333333333332,1.2516666666666667,0.9116666666666667,0.98,0.6666666666666666,9.0,1.5533333333333335,3.61,3.3816666666666664,1.4775,63.333333333333336,4.333333333333333,1.0333333333333334,10.833333333333334,0.9633333333333334,20333.333333333332,20221.428333333333,179.72833333333332,0.285,58.06,40.8425,20.466666666666665,8.0,257.29,4620.37,65.56666666666666,43.79666666666666,113.98833333333334,82.77833333333334,479.6875,274.5125,1181.945,801.825,1807.1425,919.0550000000001,601.79,5.926666666666667,0.16666666666666666
107,Lesotho,,22.95,11.48,0.86,1.15,1.43,0.69,0.29,1.01,0.76,1.43,1.27,4.15,2.85,4.85,1.2,1.37,1.71,1.48,1.45,1.28,1.16,0.95,4.28,1.1,0.74,,0.46,,0.48,,17.11,0.81,19959.37,,57.03,0.11,44.2,26.61,2.85,4.28,31.36,684.32,37.07,19.01,47.52,51.13,285.13,169.18,741.35,384.93,,,1140.54,9.5,0.0
108,Liberia,12.5,45.0,10.0,2.5,3.5,3.67,1.5,2.67,1.4,1.43,3.473333333333333,5.33,14.445,8.246666666666666,41.52,16.16,10.186666666666666,8.413333333333332,10.606666666666667,11.246666666666664,8.48,9.25,1.3,5.666666666666667,2.3333333333333335,5.466666666666666,3.3333333333333335,3.0,17.0,3.5,0.6599999999999999,10.0,1.04,5069.87,14457.43,216.1,0.35,49.87,66.5,5.75,9.75,132.44,1227.33,11.22,26.58,48.33,36.5,1312.5,158.33,2069.33,483.0,5000.0,2500.0,2592.0,5.0,0.0
109,Libya,3.2880000000000003,18.444,2.881,0.6859999999999999,0.585,0.502,0.45999999999999996,0.209,0.826,0.275,0.8140000000000001,1.252,5.0,3.0010000000000003,7.584999999999999,1.514,1.0070000000000001,0.784,0.603,0.651,0.614,0.548,0.252,1.49,0.5650000000000001,0.674,2.225,0.975,21.12333333333333,0.925,0.924,3.91,0.033,16358.026000000002,12769.892,33.459,0.029000000000000005,28.872999999999998,19.034,11.0025,4.8500000000000005,44.510000000000005,848.766,23.532,27.613999999999997,34.148,54.23428571428571,146.054,88.664,271.946,164.15,899.7349999999999,5361.64,296.814,15.5,0.08333333333333333
110,Liechtenstein,24.381999999999998,97.03999999999999,14.532,5.1259999999999994,5.748,5.16,4.2379999999999995,3.38,1.75,3.6399999999999997,2.14,7.45,14.754,10.358,24.57,2.74,3.95,4.65,4.81,2.02,2.22,2.07,1.02,16.03,2.07,2.14,9.62,4.733333333333333,76.14333333333333,1.7100000000000002,1.1,7.324,1.7600000000000002,29378.68,34239.56999999999,194.84,0.17,54.13000000000001,79.69,29.65,19.23,240.4,13077.83,92.31,44.062,103.90599999999999,146.618,1252.5933333333335,997.59,2440.463333333333,1971.0100000000002,5007.826666666667,2408.286666666667,8313.4175,6.516,0.0
111,Lithuania,7.626666666666667,34.30388888888889,6.135882352941176,3.3633333333333333,2.910555555555556,2.461111111111111,1.4555555555555555,1.165,1.0872222222222223,1.0442105263157895,1.98,1.9394736842105265,7.849473684210525,4.8116666666666665,8.235263157894737,0.9238888888888889,1.0773684210526315,1.3644444444444443,2.2199999999999998,0.4747058823529412,0.5047058823529412,1.1676470588235295,0.7705263157894737,7.192941176470589,1.1336842105263158,1.322105263157895,4.403333333333333,0.8583333333333334,26.352222222222224,1.0599999999999998,0.6423529411764706,9.885333333333334,1.6426315789473684,20630.82,20317.541666666668,163.5236842105263,0.08,11.67842105263158,31.099999999999998,18.776999999999997,7.5925,370.132,5274.003000000001,68.258,40.97666666666667,75.25294117647059,91.81823529411764,367.9069230769231,240.13083333333336,648.6127272727273,455.933,1794.1758333333335,1231.5966666666666,968.63125,2.3453846153846154,0.15789473684210525
112,Luxembourg,15.94,65.86,11.855,4.475,4.01375,3.42125,2.72,2.6825,1.2525,2.88125,1.58125,3.2,15.0775,11.99,20.155,2.6574999999999998,1.65125,2.62875,2.75875,1.5725,1.83,1.5550000000000002,0.44125000000000003,7.6425,1.8975,2.625,5.795,0.0,0.0,5.771666666666666,3.1075,36.88,1.4525000000000001,26211.91375,25738.085,159.25,0.27,45.883750000000006,46.32333333333333,28.845,13.145,851.7775,13924.539999999999,81.3975,45.085,95.82,143.905,1470.354,1289.784,2319.776,2014.4080000000001,9742.326666666666,7507.62,4075.2233333333334,1.8475,0.125
113,Madagascar,2.1775,13.518,5.315,1.205,1.375,1.0625,0.8625,0.5825,0.6925,0.49250000000000005,0.6325000000000001,1.5625,8.323333333333332,4.0375,4.1025,1.2675,0.41000000000000003,0.9075,0.5775,0.40750000000000003,0.6525,0.2933333333333333,0.5425,6.109999999999999,0.8775,1.335,5.27,0.195,5.885,1.15,1.15,4.58,0.9933333333333333,18613.97,25773.2,41.925,0.05,58.79,31.5,6.49,6.87,202.37,5024.82,35.13,25.2,103.09,68.73,250.095,115.2,572.74,269.03,916.38,458.19,153.495,17.5,0.16666666666666666
114,Malawi,3.733333333333333,29.86,5.226666666666667,0.8433333333333334,1.6366666666666667,2.24,0.8533333333333334,0.37666666666666665,0.7333333333333334,0.6666666666666666,0.8700000000000001,1.1466666666666667,17.526666666666667,2.533333333333333,3.2533333333333334,2.3166666666666664,1.26,2.25,1.5,1.0466666666666666,1.2733333333333334,0.31666666666666665,0.5566666666666666,6.9799999999999995,0.8666666666666667,1.2233333333333334,2.92,0.49,44.64,3.2433333333333336,0.3233333333333333,0.9700000000000001,1.1300000000000001,26777.02,20934.76,43.81666666666666,0.05666666666666667,155.79666666666665,22.885,6.33,3.9466666666666668,193.66,6264.2,32.88999999999999,23.046666666666667,58.85333333333333,64.37,256.41,125.365,494.96999999999997,379.34,10507.21,876.34,413.825,20.0,0.3333333333333333
115,Malaysia,2.4423076923076925,16.4216,3.5592307692307688,3.452,3.8233333333333337,2.3873076923076924,0.581923076923077,0.31880000000000003,1.52,0.818076923076923,1.0004,1.365,11.83625,3.8775999999999997,7.273846153846154,2.17,1.115,2.462083333333333,1.2304000000000002,0.7972,1.008846153846154,0.8829166666666667,0.5480769230769231,14.235416666666666,2.348333333333333,3.026521739130435,3.9748,0.65,18.81,0.8968,0.6258333333333334,4.866818181818181,0.4715384615384615,33955.916666666664,27185.5308,46.326,0.0668,27.02,33.77315789473684,6.84125,3.4812499999999997,144.65959999999998,6056.4295999999995,45.615199999999994,24.1168,58.844166666666666,56.717600000000004,292.9464705882353,187.2641176470588,552.0966666666667,323.5988888888889,1493.8172222222222,934.7223529411765,720.8104545454545,4.0584,0.2692307692307692
116,Maldives,7.33,26.19,9.0,3.11,7.86,2.53,0.96,0.32,1.3599999999999999,1.29,1.25,1.355,9.19,2.805,8.09,3.4,3.36,3.52,2.66,1.11,1.1,6.0,0.44,8.84,1.96,14.73,6.55,0.65,21.6,1.64,1.64,8.18,0.935,45826.51,36006.55,159.57,0.06,103.19,75.29,4.26,8.35,155.07,3142.39,32.07,27.82,96.8,83.24,860.88,581.92,1723.95,1360.25,2417.53,2302.24,800.51,13.56,0.5
117,Mali,4.72,51.68,4.83,2.0,3.0,2.88,0.77,0.62,1.91,0.75,0.93,2.46,15.63,5.68,7.69,,1.0,2.5,3.39,1.02,1.02,0.33,0.91,4.52,1.65,1.84,1.5,4.67,,,,,1.22,50000.0,40000.0,267.24,0.21,29.27,63.28,14.53,6.0,,12000.0,,25.0,,125.0,1000.0,538.39,1348.09,886.07,,,109.58,12.0,0.0
